"start","end","val","accn","fy","fp","form","filed","frame","desc","symbol"
NA,"2022-12-31",1049958000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","Liabilities","TER"
NA,"2022-12-31",3501252000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","LiabilitiesAndStockholdersEquity","TER"
NA,"2022-12-31",746263000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","LiabilitiesCurrent","TER"
NA,"2022-12-31",2e+08,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","LineOfCreditFacilityCapacityAvailableForSpecificPurposeOtherThanForTradePurchases","TER"
NA,"2022-10-05",7.5e+08,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q3I","LineOfCreditFacilityMaximumBorrowingCapacity","TER"
NA,"2022-12-31",1059880000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","MachineryAndEquipmentGross","TER"
"2022-01-01","2022-12-31",-892989000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","NetCashProvidedByUsedInFinancingActivities","TER"
"2022-01-01","2022-12-31",43751000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","NetCashProvidedByUsedInInvestingActivities","TER"
"2022-01-01","2022-12-31",577923000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","NetCashProvidedByUsedInOperatingActivities","TER"
"2022-01-01","2022-12-31",715501000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","NetIncomeLoss","TER"
NA,"2022-12-31",492417000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","NoncurrentAssets","TER"
"2022-01-01","2022-12-31",4,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","NumberOfOperatingSegments","TER"
"2022-01-01","2022-12-31",1035212000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OperatingExpenses","TER"
"2022-01-01","2022-12-31",831939000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OperatingIncomeLoss","TER"
NA,"2022-12-31",82770000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OperatingLeaseLiability","TER"
NA,"2022-12-31",18594000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OperatingLeaseLiabilityCurrent","TER"
NA,"2022-12-31",64176000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OperatingLeaseLiabilityNoncurrent","TER"
"2022-01-01","2022-12-31",20775000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OperatingLeasePayments","TER"
NA,"2022-12-31",73734000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OperatingLeaseRightOfUseAsset","TER"
NA,"2022-12-31",0.047,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OperatingLeaseWeightedAverageDiscountRatePercent","TER"
NA,"2022-12-31",112271000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OtherAccruedLiabilitiesCurrent","TER"
NA,"2022-12-31",15981000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OtherAccruedLiabilitiesNoncurrent","TER"
NA,"2022-12-31",14404000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OtherAssetsCurrent","TER"
NA,"2022-12-31",28925000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OtherAssetsNoncurrent","TER"
"2022-01-01","2022-12-31",-7000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax","TER"
"2022-01-01","2022-12-31",-2000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax","TER"
"2022-01-01","2022-12-31",-12365000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax","TER"
"2022-01-01","2022-12-31",-29031000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax","TER"
"2022-01-01","2022-12-31",0,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax","TER"
"2022-01-01","2022-12-31",-43920000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossNetOfTax","TER"
"2022-01-01","2022-12-31",-301000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax","TER"
"2022-01-01","2022-12-31",25000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax","TER"
"2022-01-01","2022-12-31",-12666000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax","TER"
"2022-01-01","2022-12-31",-3388000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax","TER"
"2022-01-01","2022-12-31",2700000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherIncreaseDecreaseInEnvironmentalLiabilities","TER"
"2022-01-01","2022-12-31",-2353000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherNoncashIncomeExpense","TER"
"2022-01-01","2022-12-31",5786000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","OtherNonoperatingIncomeExpense","TER"
NA,"2022-12-31",8687000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","OtherPrepaidExpenseCurrent","TER"
"2022-01-01","2022-12-31",0,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","PaymentForContingentConsiderationLiabilityFinancingActivities","TER"
"2022-01-01","2022-12-31",0,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","PaymentsForProceedsFromLifeInsurancePolicies","TER"
"2022-01-01","2022-12-31",752082000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","PaymentsForRepurchaseOfCommonStock","TER"
"2022-01-01","2022-12-31",69711000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","PaymentsOfDividends","TER"
"2022-01-01","2022-12-31",33170000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","PaymentsRelatedToTaxWithholdingForShareBasedCompensation","TER"
"2022-01-01","2022-12-31",0,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","PaymentsToAcquireBusinessesNetOfCashAcquired","TER"
"2022-01-01","2022-12-31",163249000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","PaymentsToAcquirePropertyPlantAndEquipment","TER"
NA,"2022-12-31",44100000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent","TER"
NA,"2022-12-31",116005000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent","TER"
NA,"2022-12-31",532962000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PrepaidExpenseCurrent","TER"
NA,"2022-12-31",18625000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PrepaidTaxes","TER"
"2022-01-01","2022-12-31",28733000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions","TER"
"2022-01-01","2022-12-31",222941000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities","TER"
"2022-01-01","2022-12-31",3410000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProceedsFromSaleOfProductiveAssets","TER"
NA,"2022-12-31",14181000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ProductWarrantyAccrual","TER"
"2022-01-01","2022-12-31",26629000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProductWarrantyAccrualPayments","TER"
"2022-01-01","2022-12-31",14200000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProductWarrantyAccrualPeriodIncreaseDecrease","TER"
"2022-01-01","2022-12-31",-5618000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProductWarrantyAccrualPreexistingIncreaseDecrease","TER"
"2022-01-01","2022-12-31",21851000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProductWarrantyAccrualWarrantiesIssued","TER"
"2022-01-01","2022-12-31",715501000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProfitLoss","TER"
NA,"2022-12-31",1324382000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PropertyPlantAndEquipmentGross","TER"
NA,"2022-12-31",418683000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PropertyPlantAndEquipmentNet","TER"
NA,"2022-12-31",654800000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PurchaseObligation","TER"
NA,"2022-12-31",570300000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","PurchaseObligationDueInNextTwelveMonths","TER"
"2022-01-01","2022-12-31",-23000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ReclassificationFromAociCurrentPeriodTax","TER"
NA,"2022-12-31",0,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","RedeemableNoncontrollingInterestEquityCommonCarryingAmount","TER"
"2022-01-01","2022-12-31",66759000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","RepaymentsOfConvertibleDebt","TER"
"2022-01-01","2022-12-31",440591000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost","TER"
"2022-01-01","2022-12-31",17185000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","RestructuringSettlementAndImpairmentProvisions","TER"
NA,"2022-12-31",725729000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","RetainedEarningsAccumulatedDeficit","TER"
NA,"2022-12-31",1235200000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","RevenueRemainingPerformanceObligation","TER"
"2022-01-01","2022-12-31",3155045000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","Revenues","TER"
"2022-01-01","2022-12-31",26149000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability","TER"
"2022-01-01","2022-12-31",8200000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","SalesTypeLeaseRevenue","TER"
"2022-01-01","2022-12-31",558103000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","SellingGeneralAndAdministrativeExpense","TER"
"2022-01-01","2022-12-31",2900000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","SeveranceCosts1","TER"
"2022-01-01","2022-12-31",48228000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensation","TER"
"2022-01-01","2022-12-31",51000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod","TER"
"2022-01-01","2022-12-31",85710,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue","TER"
"2022-01-01","2022-12-31",660000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod","TER"
"2022-01-01","2022-12-31",108740,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue","TER"
NA,"2022-12-31",88710,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue","TER"
"2022-01-01","2022-12-31",54270,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue","TER"
NA,"2022-12-31",0.1,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate","TER"
"2022-01-01","2022-12-31",6000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumNumberOfSharesPerEmployee","TER"
NA,"2022-12-31",5062000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant","TER"
NA,"2022-12-31",55.9,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice","TER"
"2022-01-01","2022-12-31",2030000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue","TER"
"2022-01-01","2022-12-31",42000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod","TER"
NA,"2022-12-31",3963000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue","TER"
NA,"2022-12-31",188000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber","TER"
NA,"2022-12-31",76.52,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice","TER"
NA,"2022-12-31",1583000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue","TER"
NA,"2022-12-31",69000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber","TER"
NA,"2022-12-31",188000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber","TER"
"2022-01-01","2022-12-31",37.13,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice","TER"
"2022-01-01","2022-12-31",0,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice","TER"
"2022-01-01","2022-12-31",112.12,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice","TER"
NA,"2022-12-31",2380000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1","TER"
"2022-01-01","2022-12-31",0.85,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent","TER"
NA,"2022-12-31",112.12,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","SharePrice","TER"
NA,"2022-07-31",76.12,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q2I","SharesIssuedPricePerShare","TER"
NA,"2022-12-31",74.25,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","SharesIssuedPricePerShare","TER"
"2022-01-01","2022-12-31",2e+06,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ShortTermLeaseCost","TER"
NA,"2022-12-31",2451294000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","StockholdersEquity","TER"
"2022-01-01","2022-01-31",2e+05,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2021Q4I","StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans","TER"
"2022-01-01","2022-12-31",25000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","StockIssuedDuringPeriodSharesStockOptionsExercised","TER"
"2022-01-01","2022-12-31",-255000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","StockIssuedDuringPeriodValueConversionOfConvertibleSecurities","TER"
"2022-01-01","2022-12-31",752082000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","StockRepurchasedDuringPeriodValue","TER"
NA,"2022-01-01",103.69,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2021Q4I","TreasuryStockAcquiredAverageCostPerShare","TER"
"2022-01-01","2022-12-31",112.44,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","TreasuryStockAcquiredAverageCostPerShare","TER"
NA,"2022-01-01",7300000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22",NA,"TreasuryStockShares","TER"
NA,"2022-12-31",1.2e+07,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","TreasuryStockShares","TER"
NA,"2022-12-31",1352100000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","TreasuryStockValue","TER"
NA,"2022-12-31",15608000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","UnrecognizedTaxBenefits","TER"
"2022-01-01","2022-12-31",56000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions","TER"
NA,"2022-12-31",4e+05,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued","TER"
"2022-01-01","2022-12-31",1398000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions","TER"
"2022-01-01","2022-12-31",13000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions","TER"
"2022-01-01","2022-12-31",212000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations","TER"
NA,"2022-12-31",10100000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate","TER"
"2022-01-01","2022-12-31",14100000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","VariableLeaseCost","TER"
"2022-01-01","2022-12-31",11300000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","WeightedAverageNumberDilutedSharesOutstandingAdjustment","TER"
"2022-01-01","2022-12-31",169734000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","WeightedAverageNumberOfDilutedSharesOutstanding","TER"
"2022-01-01","2022-12-31",158434000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","WeightedAverageNumberOfSharesOutstandingBasic","TER"
NA,"2022-12-31",73000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax","TER"
NA,"2022-12-31",11041000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax","TER"
NA,"2022-12-31",123839000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","AvailableForSaleDebtSecuritiesAmortizedCostBasis","TER"
NA,"2022-12-31",112871000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","AvailableForSaleSecuritiesDebtSecurities","TER"
NA,"2022-12-31",123839000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLoss","TER"
NA,"2022-12-31",99763000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022Q4I","DebtSecuritiesAvailableForSaleUnrealizedLossPosition","TER"
"2022-01-01","2022-12-31",268058000,"0001193125-23-044711",2022,"FY","10-K","2023-02-22","CY2022","ProceedsFromSaleAndMaturityOfMarketableSecurities","TER"
